CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.02;Outras Provisões;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.02;Outras Provisões;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.02.01;Provisões para Garantias;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.02.02;Provisões para Reestruturação;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.06.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.07;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.07.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.01.07.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02;Passivo Não Circulante;248685.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02;Passivo Não Circulante;143771.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01;Empréstimos e Financiamentos;183735.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01;Empréstimos e Financiamentos;69753.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01.01;Empréstimos e Financiamentos;183735.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01.01;Empréstimos e Financiamentos;69753.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01.01.01;Em Moeda Nacional;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01.01.01;Em Moeda Nacional;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01.02;Debêntures;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01.02;Debêntures;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.01.03;Financiamento por Arrendamento;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.01.03;Financiamento por Arrendamento;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02;Outras Obrigações;30408.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02;Outras Obrigações;36628.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.01;Passivos com Partes Relacionadas;17632.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.01;Passivos com Partes Relacionadas;18041.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.01.01;Débitos com Coligadas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.01.03;Débitos com Controladores;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.01.04;Débitos com Outras Partes Relacionadas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02;Outros;12776.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02;Outros;18587.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02.01;Obrigações por Pagamentos Baseados em Ações;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02.03;Programa de recuperação fiscal - REFIS;0.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02.03;Programa de recuperação fiscal - REFIS;0.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02.04;Provisão para indenizações;0.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02.04;Provisão para indenizações;0.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02.05;Impostos diferidos sobre reavaliação do imobilizado;2406.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02.05;Impostos diferidos sobre reavaliação do imobilizado;2272.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02.06;Outras contas a pagar;183.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02.06;Outras contas a pagar;3665.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02.07;Incentivos a pagar;0.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02.07;Incentivos a pagar;0.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.02.02.09;Passivo de arrendamento;10187.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.02.02.09;Passivo de arrendamento;12650.0000000000;N
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.03;Tributos Diferidos;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.03;Tributos Diferidos;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.03.01;Imposto de Renda e Contribuição Social Diferidos;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04;Provisões;34542.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04;Provisões;37390.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.01;Provisões Fiscais Previdenciárias Trabalhistas e Cíveis;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.01.01;Provisões Fiscais;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.01.01;Provisões Fiscais;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.01.02;Provisões Previdenciárias e Trabalhistas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.01.03;Provisões para Benefícios a Empregados;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.01.04;Provisões Cíveis;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.01.04;Provisões Cíveis;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02;Outras Provisões;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02;Outras Provisões;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02.01;Provisões para Garantias;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02.02;Provisões para Reestruturação;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.04.02.03;Provisões para Passivos Ambientais e de Desativação;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.05;Passivos sobre Ativos Não-Correntes a Venda e Descontinuados;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.05.01;Passivos sobre Ativos Não-Correntes a Venda;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.05.02;Passivos sobre Ativos de Operações Descontinuadas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.06;Lucros e Receitas a Apropriar;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.06.01;Lucros a Apropriar;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.06.02;Receitas a Apropriar;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.02.06.03;Subvenções de Investimento a Apropriar;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03;Patrimônio Líquido Consolidado;1125394.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03;Patrimônio Líquido Consolidado;1356562.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.01;Capital Social Realizado;1106717.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03.01;Capital Social Realizado;1106717.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.02;Reservas de Capital;3034.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03.02;Reservas de Capital;4731.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03.02.01;Ágio na Emissão de Ações;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03.02.02;Reserva Especial de Ágio na Incorporação;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03.02.03;Alienação de Bônus de Subscrição;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.02.04;Opções Outorgadas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03.02.04;Opções Outorgadas;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.02.05;Ações em Tesouraria;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03.02.05;Ações em Tesouraria;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.03;Reservas de Reavaliação;4670.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03.03;Reservas de Reavaliação;4410.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.04;Reservas de Lucros;0.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2021-12-31;2.03.04;Reservas de Lucros;217619.0000000000;S
50.926.955/0001-42;2021-12-31;1;VULCABRAS S.A.;011762;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2020-12-31;2.03.04.01;Reserva Legal;0.0000000000;S
