CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
10.139.870/0001-08;2021-12-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;14610.0000000000;S
10.139.870/0001-08;2021-12-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
10.139.870/0001-08;2021-12-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;-30.0000000000;S
10.139.870/0001-08;2021-12-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
10.139.870/0001-08;2021-12-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
10.139.870/0001-08;2021-12-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
10.139.870/0001-08;2021-12-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
10.139.870/0001-08;2021-12-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
10.139.870/0001-08;2021-12-31;1;NEOGRID PARTICIPAÇÕES S.A.;025399;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.01;Receita de Venda de Bens e/ou Serviços;5591827.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.01;Receita de Venda de Bens e/ou Serviços;6513489.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-4201182.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-3846139.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.03;Resultado Bruto;1390645.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.03;Resultado Bruto;2667350.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04;Despesas/Receitas Operacionais;-613982.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-775348.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.01;Despesas com Vendas;-323178.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;-412726.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.02;Despesas Gerais e Administrativas;-290888.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-366259.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.04;Outras Receitas Operacionais;83.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.04;Outras Receitas Operacionais;3591.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.05;Outras Despesas Operacionais;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.06;Resultado de Equivalência Patrimonial;1.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.06;Resultado de Equivalência Patrimonial;46.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;776663.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1892002.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.06;Resultado Financeiro;-278407.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.06;Resultado Financeiro;-464059.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.06.01;Receitas Financeiras;52859.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.06.01;Receitas Financeiras;76768.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.06.02;Despesas Financeiras;-331266.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.06.02;Despesas Financeiras;-540827.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;498256.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;1427943.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-112608.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-424770.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.08.01;Corrente;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.08.01;Corrente;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.08.02;Diferido;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.08.02;Diferido;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.09;Resultado Líquido das Operações Continuadas;385648.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.09;Resultado Líquido das Operações Continuadas;1003173.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.11;Lucro/Prejuízo Consolidado do Período;385648.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1003173.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;385648.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;1003173.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.01.01;ON;0.7600000000;N
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.01.01;ON;1.9800000000;N
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.99.02.01;ON;0.7500000000;N
10.215.988/0001-60;2021-12-31;1;CIA LOCAÇÃO DAS AMÉRICAS;022691;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.99.02.01;ON;1.9600000000;N
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.01;Receita de Venda de Bens e/ou Serviços;1243767.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.01;Receita de Venda de Bens e/ou Serviços;2791678.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-486637.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-1173210.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.03;Resultado Bruto;757130.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.03;Resultado Bruto;1618468.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04;Despesas/Receitas Operacionais;-841894.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-1418754.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.01;Despesas com Vendas;-538465.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;-988238.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.02;Despesas Gerais e Administrativas;-230771.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-365513.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.04;Outras Receitas Operacionais;0.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.04;Outras Receitas Operacionais;0.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.05;Outras Despesas Operacionais;-72658.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.05;Outras Despesas Operacionais;-65214.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.04.06;Resultado de Equivalência Patrimonial;211.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-84764.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;199714.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.06;Resultado Financeiro;-103240.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.06;Resultado Financeiro;-19752.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.06.01;Receitas Financeiras;40025.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.06.01;Receitas Financeiras;66882.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.06.02;Despesas Financeiras;-143265.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.06.02;Despesas Financeiras;-86634.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-188004.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;179962.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;118288.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;119828.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.08.01;Corrente;0.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.08.01;Corrente;0.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2020-01-01;2020-12-31;3.08.02;Diferido;118288.0000000000;S
10.285.590/0001-08;2021-12-31;1;GRUPO DE MODA SOMA S.A.;025011;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2021-01-01;2021-12-31;3.08.02;Diferido;119828.0000000000;S
